(base) robertselwyn:src on main [!?]$ python3 new_cfr_100bb.py 
0
PRINTING HAND INFORMATION
-------- ITER 0 -------
/Users/robertselwyn/Desktop/Stanford/cs/cs238/final_proj/src/new_cfr_100bb.py:34: RuntimeWarning: divide by zero encountered in double_scalars
  display_results(expected_game_value / a, i_map)
ThJs rrc ['0.50', '0.50']
ThKc rrb ['0.79', '0.21']
ThKc rrc ['0.50', '0.50']
ThKh rrb ['0.64', '0.36']
ThKh rrc ['0.50', '0.50']
ThKs rrb ['0.91', '0.09']
ThKs rrc ['0.50', '0.50']
ThQc rrb ['0.93', '0.07']
ThQc rrc ['0.50', '0.50']
ThQh rrb ['0.87', '0.13']
ThQh rrc ['0.50', '0.50']
ThQs rrb ['0.83', '0.17']
ThQs rrc ['0.50', '0.50']
ThTc rrb ['0.01', '0.99']
ThTc rrc ['0.50', '0.50']
ThTs rrb ['0.01', '0.99']
ThTs rrc ['0.50', '0.50']
TsAc rrb ['0.55', '0.45']
TsAc rrc ['0.50', '0.50']
TsAh rrb ['0.01', '0.99']
TsAh rrc ['0.50', '0.50']
TsAs rrb ['0.04', '0.96']
TsAs rrc ['0.50', '0.50']
TsJc rrb ['0.82', '0.18']
TsJc rrc ['0.50', '0.50']
TsJh rrb ['0.94', '0.06']
TsJh rrc ['0.50', '0.50']
TsJs rrb ['0.99', '0.01']
TsJs rrc ['0.50', '0.50']
TsKc rrb ['0.09', '0.91']
TsKc rrc ['0.50', '0.50']
TsKh rrb ['0.24', '0.76']
TsKh rrc ['0.50', '0.50']
TsKs rrb ['0.66', '0.34']
TsKs rrc ['0.50', '0.50']
TsQc rrb ['0.01', '0.99']
TsQc rrc ['0.50', '0.50']
TsQh rrb ['0.84', '0.16']
TsQh rrc ['0.50', '0.50']
TsQs rrb ['0.84', '0.16']
TsQs rrc ['0.50', '0.50']
TsTc rrb ['0.01', '0.99']
TsTc rrc ['0.50', '0.50']

player 2 strategies:
2h2s rr ['0.24', '0.76']
2h3h rr ['0.99', '0.01']
2h3s rr ['0.99', '0.01']
2h4h rr ['0.99', '0.01']
2h4s rr ['0.99', '0.01']
2h5h rr ['0.99', '0.01']
2h5s rr ['0.99', '0.01']
2h6h rr ['0.99', '0.01']
2h6s rr ['0.99', '0.01']
2h7h rr ['0.99', '0.01']
2h7s rr ['0.99', '0.01']
2h8h rr ['0.99', '0.01']
2h8s rr ['0.99', '0.01']
2h9h rr ['0.99', '0.01']
2h9s rr ['0.99', '0.01']
2hAh rr ['0.61', '0.39']
2hAs rr ['0.91', '0.09']
2hJh rr ['0.97', '0.03']
2hJs rr ['0.99', '0.01']
2hKh rr ['0.95', '0.05']
2hKs rr ['0.97', '0.03']
2hQh rr ['0.97', '0.03']
2hQs rr ['0.99', '0.01']
2hTh rr ['0.99', '0.01']
2hTs rr ['0.97', '0.03']
3h3s rr ['0.01', '0.99']
3h4h rr ['0.99', '0.01']
3h4s rr ['0.99', '0.01']
3h5h rr ['0.99', '0.01']
3h5s rr ['0.99', '0.01']
3h6h rr ['0.99', '0.01']
3h6s rr ['0.99', '0.01']
3h7h rr ['0.99', '0.01']
3h7s rr ['0.99', '0.01']
3h8h rr ['0.99', '0.01']
3h8s rr ['0.99', '0.01']
3h9h rr ['0.99', '0.01']
3h9s rr ['0.99', '0.01']
3hAh rr ['0.66', '0.34']
3hAs rr ['0.85', '0.15']
3hJh rr ['0.99', '0.01']
3hJs rr ['0.99', '0.01']
3hKh rr ['0.95', '0.05']
3hKs rr ['0.96', '0.04']
3hQh rr ['0.99', '0.01']
3hQs rr ['0.99', '0.01']
3hTh rr ['0.99', '0.01']
3hTs rr ['0.97', '0.03']
4h4s rr ['0.01', '0.99']
4h5h rr ['0.99', '0.01']
4h5s rr ['0.99', '0.01']
4h6h rr ['0.99', '0.01']
4h6s rr ['0.99', '0.01']
4h7h rr ['0.99', '0.01']
4h7s rr ['0.99', '0.01']
4h8h rr ['0.99', '0.01']
4h8s rr ['0.99', '0.01']
4h9h rr ['0.99', '0.01']
4h9s rr ['0.99', '0.01']
4hAh rr ['0.81', '0.19']
4hAs rr ['0.87', '0.13']
4hJh rr ['0.93', '0.07']
4hJs rr ['0.99', '0.01']
4hKh rr ['0.92', '0.08']
4hKs rr ['0.94', '0.06']
4hQh rr ['0.97', '0.03']
4hQs rr ['0.97', '0.03']
4hTh rr ['0.97', '0.03']
4hTs rr ['0.99', '0.01']
5h5s rr ['0.01', '0.99']
5h6h rr ['0.99', '0.01']
5h6s rr ['0.99', '0.01']
5h7h rr ['0.99', '0.01']
5h7s rr ['0.99', '0.01']
5h8h rr ['0.99', '0.01']
5h8s rr ['0.99', '0.01']
5h9h rr ['0.99', '0.01']
5h9s rr ['0.99', '0.01']
5hAh rr ['0.68', '0.32']
5hAs rr ['0.83', '0.17']
5hJh rr ['0.99', '0.01']
5hJs rr ['0.96', '0.04']
5hKh rr ['0.88', '0.12']
5hKs rr ['0.97', '0.03']
5hQh rr ['0.97', '0.03']
5hQs rr ['0.99', '0.01']
5hTh rr ['0.97', '0.03']
5hTs rr ['0.99', '0.01']
6h6s rr ['0.01', '0.99']
6h7h rr ['0.96', '0.04']
6h7s rr ['0.99', '0.01']
6h8h rr ['0.99', '0.01']
6h8s rr ['0.97', '0.03']
6h9h rr ['0.99', '0.01']
6h9s rr ['0.99', '0.01']
6hAh rr ['0.01', '0.99']
6hAs rr ['0.66', '0.34']
6hJh rr ['0.99', '0.01']
6hJs rr ['0.97', '0.03']
6hKh rr ['0.94', '0.06']
6hKs rr ['0.96', '0.04']
6hQh rr ['0.97', '0.03']
6hQs rr ['0.96', '0.04']
6hTh rr ['0.99', '0.01']
6hTs rr ['0.99', '0.01']
7h7s rr ['0.01', '0.99']
7h8h rr ['0.97', '0.03']
7h8s rr ['0.99', '0.01']
7h9h rr ['0.95', '0.05']
7h9s rr ['0.99', '0.01']
7hAh rr ['0.03', '0.97']
7hAs rr ['0.39', '0.61']
7hJh rr ['0.96', '0.04']
7hJs rr ['0.97', '0.03']
7hKh rr ['0.78', '0.22']
7hKs rr ['0.95', '0.05']
7hQh rr ['0.90', '0.10']
7hQs rr ['0.97', '0.03']
7hTh rr ['0.97', '0.03']
7hTs rr ['0.97', '0.03']
8h8s rr ['0.01', '0.99']
8h9h rr ['0.97', '0.03']
8h9s rr ['0.99', '0.01']
8hAh rr ['0.01', '0.99']
8hAs rr ['0.01', '0.99']
8hJh rr ['0.96', '0.04']
8hJs rr ['0.97', '0.03']
8hKh rr ['0.75', '0.25']
8hKs rr ['0.86', '0.14']
8hQh rr ['0.88', '0.12']
8hQs rr ['0.97', '0.03']
8hTh rr ['0.97', '0.03']
8hTs rr ['0.96', '0.04']
9h9s rr ['0.01', '0.99']
9hAh rr ['0.01', '0.99']
9hAs rr ['0.01', '0.99']
9hJh rr ['0.95', '0.05']
9hJs rr ['0.93', '0.07']
9hKh rr ['0.67', '0.33']
9hKs rr ['0.89', '0.11']
9hQh rr ['0.84', '0.16']
9hQs rr ['0.97', '0.03']
9hTh rr ['0.92', '0.08']
9hTs rr ['0.99', '0.01']
AhAs rr ['0.01', '0.99']
JhAh rr ['0.01', '0.99']
JhAs rr ['0.01', '0.99']
JhJs rr ['0.01', '0.99']
JhKh rr ['0.01', '0.99']
JhKs rr ['0.17', '0.83']
JhQh rr ['0.72', '0.28']
JhQs rr ['0.80', '0.20']
KhAh rr ['0.01', '0.99']
KhAs rr ['0.01', '0.99']
KhKs rr ['0.01', '0.99']
KhQh rr ['0.01', '0.99']
KhQs rr ['0.01', '0.99']
QhAh rr ['0.01', '0.99']
QhAs rr ['0.01', '0.99']
QhQs rr ['0.01', '0.99']
ThAh rr ['0.01', '0.99']
ThAs rr ['0.01', '0.99']
ThJh rr ['0.74', '0.26']
ThJs rr ['0.90', '0.10']
ThKh rr ['0.55', '0.45']
ThKs rr ['0.84', '0.16']
ThQh rr ['0.80', '0.20']
ThQs rr ['0.90', '0.10']
ThTs rr ['0.01', '0.99']
51
52
53
54
55
56
57
58
59
60
PRINTING HAND INFORMATION
-------- ITER 60 -------
player 1 expected value: -2.738886980848355
player 2 expected value: 2.738886980848355

player 1 strategies:
2c2d rrb ['0.01', '0.99']
2c2d rrc ['0.50', '0.50']
2c3c rrb ['0.98', '0.02']
2c3c rrc ['0.50', '0.50']
2c3h rrb ['0.99', '0.01']
2c3h rrc ['0.50', '0.50']
2c4c rrb ['0.99', '0.01']
2c4c rrc ['0.50', '0.50']
2c4h rrb ['0.94', '0.06']
2c4h rrc ['0.50', '0.50']
2c5c rrb ['0.99', '0.01']
2c5c rrc ['0.50', '0.50']
2c5h rrb ['0.77', '0.23']
2c5h rrc ['0.50', '0.50']
2c6c rrb ['0.98', '0.02']
2c6c rrc ['0.50', '0.50']
2c6h rrb ['0.79', '0.21']
2c6h rrc ['0.50', '0.50']
2c7c rrb ['0.99', '0.01']
2c7c rrc ['0.50', '0.50']
2c7h rrb ['0.99', '0.01']
2c7h rrc ['0.50', '0.50']
2c8c rrb ['0.99', '0.01']
2c8c rrc ['0.50', '0.50']
2c8h rrb ['0.99', '0.01']
2c8h rrc ['0.50', '0.50']
2c9c rrb ['0.99', '0.01']
2c9c rrc ['0.50', '0.50']
2c9h rrb ['0.97', '0.03']
2c9h rrc ['0.50', '0.50']
2cAc rrb ['0.99', '0.01']
2cAc rrc ['0.50', '0.50']
2cAh rrb ['0.79', '0.21']
2cAh rrc ['0.50', '0.50']
2cJc rrb ['0.99', '0.01']
2cJc rrc ['0.50', '0.50']
2cJh rrb ['0.79', '0.21']
2cJh rrc ['0.50', '0.50']
2cKc rrb ['0.98', '0.02']
2cKc rrc ['0.50', '0.50']
2cKh rrb ['0.99', '0.01']
2cKh rrc ['0.50', '0.50']
2cQc rrb ['0.99', '0.01']
2cQc rrc ['0.50', '0.50']
2cQh rrb ['0.99', '0.01']
2cQh rrc ['0.50', '0.50']
2cTc rrb ['0.99', '0.01']
2cTc rrc ['0.50', '0.50']
2cTh rrb ['0.99', '0.01']
2cTh rrc ['0.50', '0.50']
2h2s rrb ['0.99', '0.01']
2h2s rrc ['0.50', '0.50']
2h3c rrb ['0.97', '0.03']
2h3c rrc ['0.50', '0.50']
2h3h rrb ['0.99', '0.01']
2h3h rrc ['0.50', '0.50']
2h3s rrb ['0.99', '0.01']
2h3s rrc ['0.50', '0.50']
2h4c rrb ['0.99', '0.01']
2h4c rrc ['0.50', '0.50']
2h4h rrb ['0.99', '0.01']
2h4h rrc ['0.50', '0.50']
2h4s rrb ['0.99', '0.01']
2h4s rrc ['0.50', '0.50']
2h5c rrb ['0.99', '0.01']
2h5c rrc ['0.50', '0.50']
2h5h rrb ['0.99', '0.01']
2h5h rrc ['0.50', '0.50']
2h5s rrb ['0.99', '0.01']
2h5s rrc ['0.50', '0.50']
2h6c rrb ['0.99', '0.01']
2h6c rrc ['0.50', '0.50']
2h6h rrb ['0.99', '0.01']
2h6h rrc ['0.50', '0.50']
2h6s rrb ['0.99', '0.01']
2h6s rrc ['0.50', '0.50']
2h7c rrb ['0.99', '0.01']
2h7c rrc ['0.50', '0.50']
2h7h rrb ['0.99', '0.01']
2h7h rrc ['0.50', '0.50']
2h7s rrb ['0.99', '0.01']
2h7s rrc ['0.50', '0.50']
2h8c rrb ['0.99', '0.01']
2h8c rrc ['0.50', '0.50']
2h8h rrb ['0.99', '0.01']
2h8h rrc ['0.50', '0.50']
2h8s rrb ['0.99', '0.01']
2h8s rrc ['0.50', '0.50']
2h9c rrb ['0.99', '0.01']
2h9c rrc ['0.50', '0.50']
2h9h rrb ['0.99', '0.01']
2h9h rrc ['0.50', '0.50']
2h9s rrb ['0.99', '0.01']
2h9s rrc ['0.50', '0.50']
2hAc rrb ['0.99', '0.01']
2hAc rrc ['0.50', '0.50']
2hAh rrb ['0.97', '0.03']
2hAh rrc ['0.50', '0.50']
2hAs rrb ['0.92', '0.08']
2hAs rrc ['0.50', '0.50']
2hJc rrb ['0.99', '0.01']
2hJc rrc ['0.50', '0.50']
2hJh rrb ['0.99', '0.01']
2hJh rrc ['0.50', '0.50']
2hJs rrb ['0.99', '0.01']
2hJs rrc ['0.50', '0.50']
2hKc rrb ['0.99', '0.01']
2hKc rrc ['0.50', '0.50']
2hKh rrb ['0.96', '0.04']
2hKh rrc ['0.50', '0.50']
2hKs rrb ['0.97', '0.03']
2hKs rrc ['0.50', '0.50']
2hQc rrb ['0.99', '0.01']
2hQc rrc ['0.50', '0.50']
2hQh rrb ['0.97', '0.03']
2hQh rrc ['0.50', '0.50']
2hQs rrb ['0.99', '0.01']
2hQs rrc ['0.50', '0.50']
2hTc rrb ['0.97', '0.03']
2hTc rrc ['0.50', '0.50']
2hTh rrb ['0.99', '0.01']
2hTh rrc ['0.50', '0.50']
2hTs rrb ['0.99', '0.01']
2hTs rrc ['0.50', '0.50']
2s2c rrb ['0.01', '0.99']
2s2c rrc ['0.50', '0.50']
2s3c rrb ['0.01', '0.99']
2s3c rrc ['0.50', '0.50']
2s3h rrb ['0.99', '0.01']
2s3h rrc ['0.50', '0.50']
2s3s rrb ['0.99', '0.01']
2s3s rrc ['0.50', '0.50']
2s4c rrb ['0.01', '0.99']
2s4c rrc ['0.50', '0.50']
2s4h rrb ['0.99', '0.01']
2s4h rrc ['0.50', '0.50']
2s4s rrb ['0.99', '0.01']
2s4s rrc ['0.50', '0.50']
2s5c rrb ['0.01', '0.99']
2s5c rrc ['0.50', '0.50']
2s5h rrb ['0.97', '0.03']
2s5h rrc ['0.50', '0.50']
2s5s rrb ['0.99', '0.01']
2s5s rrc ['0.50', '0.50']
2s6c rrb ['0.01', '0.99']
2s6c rrc ['0.50', '0.50']
2s6h rrb ['0.99', '0.01']
2s6h rrc ['0.50', '0.50']
2s6s rrb ['0.99', '0.01']
2s6s rrc ['0.50', '0.50']
2s7c rrb ['0.99', '0.01']
2s7c rrc ['0.50', '0.50']
2s7h rrb ['0.99', '0.01']
2s7h rrc ['0.50', '0.50']
2s7s rrb ['0.99', '0.01']
2s7s rrc ['0.50', '0.50']
2s8c rrb ['0.01', '0.99']
2s8c rrc ['0.50', '0.50']
2s8h rrb ['0.99', '0.01']
2s8h rrc ['0.50', '0.50']
2s8s rrb ['0.99', '0.01']
2s8s rrc ['0.50', '0.50']
2s9c rrb ['0.01', '0.99']
2s9c rrc ['0.50', '0.50']
2s9h rrb ['0.96', '0.04']
2s9h rrc ['0.50', '0.50']
2s9s rrb ['0.99', '0.01']
2s9s rrc ['0.50', '0.50']
2sAc rrb ['0.01', '0.99']
2sAc rrc ['0.50', '0.50']
2sAh rrb ['0.01', '0.99']
2sAh rrc ['0.50', '0.50']
2sAs rrb ['0.94', '0.06']
2sAs rrc ['0.50', '0.50']
2sJc rrb ['0.01', '0.99']
2sJc rrc ['0.50', '0.50']
2sJh rrb ['0.97', '0.03']
2sJh rrc ['0.50', '0.50']
2sJs rrb ['0.96', '0.04']
2sJs rrc ['0.50', '0.50']
2sKc rrb ['0.01', '0.99']
2sKc rrc ['0.50', '0.50']
2sKh rrb ['0.87', '0.13']
2sKh rrc ['0.50', '0.50']
2sKs rrb ['0.97', '0.03']
2sKs rrc ['0.50', '0.50']
2sQc rrb ['0.01', '0.99']
2sQc rrc ['0.50', '0.50']
2sQh rrb ['0.96', '0.04']
2sQh rrc ['0.50', '0.50']
2sQs rrb ['0.94', '0.06']
2sQs rrc ['0.50', '0.50']
2sTc rrb ['0.01', '0.99']
2sTc rrc ['0.50', '0.50']
2sTh rrb ['0.99', '0.01']
2sTh rrc ['0.50', '0.50']
2sTs rrb ['0.99', '0.01']
2sTs rrc ['0.50', '0.50']
3c3d rrb ['0.01', '0.99']
3c3d rrc ['0.50', '0.50']
3c4c rrb ['0.94', '0.06']
3c4c rrc ['0.50', '0.50']
3c4h rrb ['0.43', '0.57']
3c4h rrc ['0.50', '0.50']
3c5c rrb ['0.99', '0.01']
3c5c rrc ['0.50', '0.50']
3c5h rrb ['0.97', '0.03']
3c5h rrc ['0.50', '0.50']
3c6c rrb ['0.97', '0.03']
3c6c rrc ['0.50', '0.50']
3c6h rrb ['0.99', '0.01']
3c6h rrc ['0.50', '0.50']
3c7c rrb ['0.99', '0.01']
3c7c rrc ['0.50', '0.50']
3c7h rrb ['0.56', '0.44']
3c7h rrc ['0.50', '0.50']
3c8c rrb ['0.99', '0.01']
3c8c rrc ['0.50', '0.50']
3c8h rrb ['0.99', '0.01']
3c8h rrc ['0.50', '0.50']
3c9c rrb ['0.99', '0.01']
3c9c rrc ['0.50', '0.50']
3c9h rrb ['0.99', '0.01']
3c9h rrc ['0.50', '0.50']
3cAc rrb ['0.99', '0.01']
3cAc rrc ['0.50', '0.50']
3cAh rrb ['0.87', '0.13']
3cAh rrc ['0.50', '0.50']
3cJc rrb ['0.97', '0.03']
3cJc rrc ['0.50', '0.50']
3cJh rrb ['0.96', '0.04']
3cJh rrc ['0.50', '0.50']
3cKc rrb ['0.97', '0.03']
3cKc rrc ['0.50', '0.50']
3cKh rrb ['0.60', '0.40']
3cKh rrc ['0.50', '0.50']
3cQc rrb ['0.99', '0.01']
3cQc rrc ['0.50', '0.50']
3cQh rrb ['0.99', '0.01']
3cQh rrc ['0.50', '0.50']
3cTc rrb ['0.99', '0.01']
3cTc rrc ['0.50', '0.50']
3cTh rrb ['0.99', '0.01']
3cTh rrc ['0.50', '0.50']
3h3c rrb ['0.01', '0.99']
3h3c rrc ['0.50', '0.50']
3h3s rrb ['0.76', '0.24']
3h3s rrc ['0.50', '0.50']
3h4c rrb ['0.98', '0.02']
3h4c rrc ['0.50', '0.50']
3h4h rrb ['0.99', '0.01']
3h4h rrc ['0.50', '0.50']
3h4s rrb ['0.99', '0.01']
3h4s rrc ['0.50', '0.50']
3h5c rrb ['0.98', '0.02']
3h5c rrc ['0.50', '0.50']
3h5h rrb ['0.99', '0.01']
3h5h rrc ['0.50', '0.50']
3h5s rrb ['0.99', '0.01']
3h5s rrc ['0.50', '0.50']
3h6c rrb ['0.99', '0.01']
3h6c rrc ['0.50', '0.50']
3h6h rrb ['0.99', '0.01']
3h6h rrc ['0.50', '0.50']
3h6s rrb ['0.99', '0.01']
3h6s rrc ['0.50', '0.50']
3h7c rrb ['0.97', '0.03']
3h7c rrc ['0.50', '0.50']
3h7h rrb ['0.99', '0.01']
3h7h rrc ['0.50', '0.50']
3h7s rrb ['0.99', '0.01']
3h7s rrc ['0.50', '0.50']
3h8c rrb ['0.99', '0.01']
3h8c rrc ['0.50', '0.50']
3h8h rrb ['0.99', '0.01']
3h8h rrc ['0.50', '0.50']
3h8s rrb ['0.99', '0.01']
3h8s rrc ['0.50', '0.50']
3h9c rrb ['0.99', '0.01']
3h9c rrc ['0.50', '0.50']
3h9h rrb ['0.99', '0.01']
3h9h rrc ['0.50', '0.50']
3h9s rrb ['0.99', '0.01']
3h9s rrc ['0.50', '0.50']
3hAc rrb ['0.97', '0.03']
3hAc rrc ['0.50', '0.50']
3hAh rrb ['0.73', '0.27']
3hAh rrc ['0.50', '0.50']
3hAs rrb ['0.89', '0.11']
3hAs rrc ['0.50', '0.50']
3hJc rrb ['0.99', '0.01']
3hJc rrc ['0.50', '0.50']
3hJh rrb ['0.99', '0.01']
3hJh rrc ['0.50', '0.50']
3hJs rrb ['0.99', '0.01']
3hJs rrc ['0.50', '0.50']
3hKc rrb ['0.99', '0.01']
3hKc rrc ['0.50', '0.50']
3hKh rrb ['0.92', '0.08']
3hKh rrc ['0.50', '0.50']
3hKs rrb ['0.96', '0.04']
3hKs rrc ['0.50', '0.50']
3hQc rrb ['0.99', '0.01']
3hQc rrc ['0.50', '0.50']
3hQh rrb ['0.99', '0.01']
3hQh rrc ['0.50', '0.50']
3hQs rrb ['0.99', '0.01']
3hQs rrc ['0.50', '0.50']
3hTc rrb ['0.99', '0.01']
3hTc rrc ['0.50', '0.50']
3hTh rrb ['0.99', '0.01']
3hTh rrc ['0.50', '0.50']
3hTs rrb ['0.99', '0.01']
3hTs rrc ['0.50', '0.50']
3s3c rrb ['0.01', '0.99']
3s3c rrc ['0.50', '0.50']
3s4c rrb ['0.01', '0.99']
3s4c rrc ['0.50', '0.50']
3s4h rrb ['0.99', '0.01']
3s4h rrc ['0.50', '0.50']
3s4s rrb ['0.99', '0.01']
3s4s rrc ['0.50', '0.50']
3s5c rrb ['0.01', '0.99']
3s5c rrc ['0.50', '0.50']
3s5h rrb ['0.99', '0.01']
3s5h rrc ['0.50', '0.50']
3s5s rrb ['0.99', '0.01']
3s5s rrc ['0.50', '0.50']
3s6c rrb ['0.01', '0.99']
3s6c rrc ['0.50', '0.50']
3s6h rrb ['0.99', '0.01']
3s6h rrc ['0.50', '0.50']
3s6s rrb ['0.99', '0.01']
3s6s rrc ['0.50', '0.50']
3s7c rrb ['0.99', '0.01']
3s7c rrc ['0.50', '0.50']
3s7h rrb ['0.99', '0.01']
3s7h rrc ['0.50', '0.50']
3s7s rrb ['0.99', '0.01']
3s7s rrc ['0.50', '0.50']
3s8c rrb ['0.01', '0.99']
3s8c rrc ['0.50', '0.50']
3s8h rrb ['0.99', '0.01']
3s8h rrc ['0.50', '0.50']
3s8s rrb ['0.99', '0.01']
3s8s rrc ['0.50', '0.50']
3s9c rrb ['0.01', '0.99']
3s9c rrc ['0.50', '0.50']
3s9h rrb ['0.97', '0.03']
3s9h rrc ['0.50', '0.50']
3s9s rrb ['0.97', '0.03']
3s9s rrc ['0.50', '0.50']
3sAc rrb ['0.47', '0.53']
3sAc rrc ['0.50', '0.50']
3sAh rrb ['0.01', '0.99']
3sAh rrc ['0.50', '0.50']
3sAs rrb ['0.85', '0.15']
3sAs rrc ['0.50', '0.50']
3sJc rrb ['0.01', '0.99']
3sJc rrc ['0.50', '0.50']
3sJh rrb ['0.96', '0.04']
3sJh rrc ['0.50', '0.50']
3sJs rrb ['0.99', '0.01']
3sJs rrc ['0.50', '0.50']
3sKc rrb ['0.01', '0.99']
3sKc rrc ['0.50', '0.50']
3sKh rrb ['0.95', '0.05']
3sKh rrc ['0.50', '0.50']
3sKs rrb ['0.97', '0.03']
3sKs rrc ['0.50', '0.50']
3sQc rrb ['0.01', '0.99']
3sQc rrc ['0.50', '0.50']
3sQh rrb ['0.97', '0.03']
3sQh rrc ['0.50', '0.50']
3sQs rrb ['0.97', '0.03']
3sQs rrc ['0.50', '0.50']
3sTc rrb ['0.01', '0.99']
3sTc rrc ['0.50', '0.50']
3sTh rrb ['0.99', '0.01']
3sTh rrc ['0.50', '0.50']
3sTs rrb ['0.99', '0.01']
3sTs rrc ['0.50', '0.50']
4c4d rrb ['0.01', '0.99']
4c4d rrc ['0.50', '0.50']
4c5c rrb ['0.94', '0.06']
4c5c rrc ['0.50', '0.50']
4c5h rrb ['0.48', '0.52']
4c5h rrc ['0.50', '0.50']
4c6c rrb ['0.97', '0.03']
4c6c rrc ['0.50', '0.50']
4c6h rrb ['0.66', '0.34']
4c6h rrc ['0.50', '0.50']
4c7c rrb ['0.96', '0.04']
4c7c rrc ['0.50', '0.50']
4c7h rrb ['0.88', '0.12']
4c7h rrc ['0.50', '0.50']
4c8c rrb ['0.97', '0.03']
4c8c rrc ['0.50', '0.50']
4c8h rrb ['0.88', '0.12']
4c8h rrc ['0.50', '0.50']
4c9c rrb ['0.97', '0.03']
4c9c rrc ['0.50', '0.50']
4c9h rrb ['0.95', '0.05']
4c9h rrc ['0.50', '0.50']
4cAc rrb ['0.99', '0.01']
4cAc rrc ['0.50', '0.50']
4cAh rrb ['0.99', '0.01']
4cAh rrc ['0.50', '0.50']
4cJc rrb ['0.99', '0.01']
4cJc rrc ['0.50', '0.50']
4cJh rrb ['0.99', '0.01']
4cJh rrc ['0.50', '0.50']
4cKc rrb ['0.99', '0.01']
4cKc rrc ['0.50', '0.50']
4cKh rrb ['0.99', '0.01']
4cKh rrc ['0.50', '0.50']
4cQc rrb ['0.99', '0.01']
4cQc rrc ['0.50', '0.50']
4cQh rrb ['0.97', '0.03']
4cQh rrc ['0.50', '0.50']
4cTc rrb ['0.99', '0.01']
4cTc rrc ['0.50', '0.50']
4cTh rrb ['0.99', '0.01']
4cTh rrc ['0.50', '0.50']
4h4c rrb ['0.01', '0.99']
4h4c rrc ['0.50', '0.50']
4h4s rrb ['0.79', '0.21']
4h4s rrc ['0.50', '0.50']
4h5c rrb ['0.98', '0.02']
4h5c rrc ['0.50', '0.50']
4h5h rrb ['0.99', '0.01']
4h5h rrc ['0.50', '0.50']
4h5s rrb ['0.99', '0.01']
4h5s rrc ['0.50', '0.50']
4h6c rrb ['0.99', '0.01']
4h6c rrc ['0.50', '0.50']
4h6h rrb ['0.99', '0.01']
4h6h rrc ['0.50', '0.50']
4h6s rrb ['0.99', '0.01']
4h6s rrc ['0.50', '0.50']
4h7c rrb ['0.99', '0.01']
4h7c rrc ['0.50', '0.50']
4h7h rrb ['0.99', '0.01']
4h7h rrc ['0.50', '0.50']
4h7s rrb ['0.99', '0.01']
4h7s rrc ['0.50', '0.50']
4h8c rrb ['0.98', '0.02']
4h8c rrc ['0.50', '0.50']
4h8h rrb ['0.99', '0.01']
4h8h rrc ['0.50', '0.50']
4h8s rrb ['0.99', '0.01']
4h8s rrc ['0.50', '0.50']
4h9c rrb ['0.99', '0.01']
4h9c rrc ['0.50', '0.50']
4h9h rrb ['0.99', '0.01']
4h9h rrc ['0.50', '0.50']
4h9s rrb ['0.99', '0.01']
4h9s rrc ['0.50', '0.50']
4hAc rrb ['0.99', '0.01']
4hAc rrc ['0.50', '0.50']
4hAh rrb ['0.69', '0.31']
4hAh rrc ['0.50', '0.50']
4hAs rrb ['0.90', '0.10']
4hAs rrc ['0.50', '0.50']
4hJc rrb ['0.99', '0.01']
4hJc rrc ['0.50', '0.50']
4hJh rrb ['0.99', '0.01']
4hJh rrc ['0.50', '0.50']
4hJs rrb ['0.99', '0.01']
4hJs rrc ['0.50', '0.50']
4hKc rrb ['0.99', '0.01']
4hKc rrc ['0.50', '0.50']
4hKh rrb ['0.95', '0.05']
4hKh rrc ['0.50', '0.50']
4hKs rrb ['0.99', '0.01']
4hKs rrc ['0.50', '0.50']
4hQc rrb ['0.99', '0.01']
4hQc rrc ['0.50', '0.50']
4hQh rrb ['0.99', '0.01']
4hQh rrc ['0.50', '0.50']
4hQs rrb ['0.98', '0.02']
4hQs rrc ['0.50', '0.50']
4hTc rrb ['0.98', '0.02']
4hTc rrc ['0.50', '0.50']
4hTh rrb ['0.99', '0.01']
4hTh rrc ['0.50', '0.50']
4hTs rrb ['0.99', '0.01']
4hTs rrc ['0.50', '0.50']
4s4c rrb ['0.01', '0.99']
4s4c rrc ['0.50', '0.50']
4s5c rrb ['0.01', '0.99']
4s5c rrc ['0.50', '0.50']
4s5h rrb ['0.99', '0.01']
4s5h rrc ['0.50', '0.50']
4s5s rrb ['0.99', '0.01']
4s5s rrc ['0.50', '0.50']
4s6c rrb ['0.01', '0.99']
4s6c rrc ['0.50', '0.50']
4s6h rrb ['0.92', '0.08']
4s6h rrc ['0.50', '0.50']
4s6s rrb ['0.99', '0.01']
4s6s rrc ['0.50', '0.50']
4s7c rrb ['0.01', '0.99']
4s7c rrc ['0.50', '0.50']
4s7h rrb ['0.99', '0.01']
4s7h rrc ['0.50', '0.50']
4s7s rrb ['0.99', '0.01']
4s7s rrc ['0.50', '0.50']
4s8c rrb ['0.01', '0.99']
4s8c rrc ['0.50', '0.50']
4s8h rrb ['0.99', '0.01']
4s8h rrc ['0.50', '0.50']
4s8s rrb ['0.99', '0.01']
4s8s rrc ['0.50', '0.50']
4s9c rrb ['0.01', '0.99']
4s9c rrc ['0.50', '0.50']
4s9h rrb ['0.99', '0.01']
4s9h rrc ['0.50', '0.50']
4s9s rrb ['0.99', '0.01']
4s9s rrc ['0.50', '0.50']
